id_jugador;nombre;orden;equipo;pais_iso_3
71;Pablo Mendizabal;2;San Pedro Pirates;BLZ
72;Adrian Gallo;0;Independiente;ARG
72;Adrian Gallo;1;Atlanta;ARG
72;Adrian Gallo;2;York Lions;CAN
72;Adrian Gallo;3;International Toronto;CAN
72;Adrian Gallo;4;Woodbridge;CAN
72;Adrian Gallo;5;Darby FC;CAN
73;Yannick Toker;0;Mc Gill;CAN
73;Yannick Toker;1;CS Mont Royal-Outremont;CAN
73;Yannick Toker;2;AS Blainville;CAN
74;Ezequiel Lubocki;0;University of Winnipeg;CAN
74;Ezequiel Lubocki;1;Toronto Varsity Blues;CAN
74;Ezequiel Lubocki;2;Winnipeg Lucania;CAN
74;Ezequiel Lubocki;3;CSEE Juventus;CAN
75;Matias Fridson;0;AC Fiorentina;CAN
76;Martin Skiarski;0;Winnipeg University;CAN
76;Martin Skiarski;1;Ital Inter SC;CAN
76;Martin Skiarski;2;Inter Milan;CAN
76;Martin Skiarski;3;AC Fiorentina;CAN
77;Ezequiel Szajt;0;Argentinos FC;CAN
77;Ezequiel Szajt;1;Habitat for Insanity;CAN
77;Ezequiel Szajt;2;Borussia Dortmund;CAN
77;Ezequiel Szajt;3;Habitat for Insanity;CAN
77;Ezequiel Szajt;4;Borussia Dortumund;CAN
77;Ezequiel Szajt;5;Dunvegan Castle;CAN
78;Jonathan Fridson;0;Inter Milan;CAN
79;Ezequiel Szajt;0;Argentinos FC;CAN
79;Ezequiel Szajt;1;Habitat for Insanity;CAN
79;Ezequiel Szajt;2;Borussia Dortmund;CAN
79;Ezequiel Szajt;3;Habitat for Insanity;CAN
79;Ezequiel Szajt;4;Borussia Dortumund;CAN
79;Ezequiel Szajt;5;Argentinos FC;CAN
80;Leonardo Zimerman;0;Borussia Dortmund;CAN
80;Leonardo Zimerman;1;Argentinos FC;CAN
81;Ariel Glikman;0;Argentinos FC;CAN
82;Sebastian Szpajzer;0;Argentinos FC;CAN
83;Sebastian Levy;0;Argentinos FC;CAN
84;Marcelo Rivero;0;Argentinos FC;CAN
85;Pablo Szajt;0;Argentinos FC;CAN
85;Pablo Szajt;1;Habitat for Insanity;CAN
85;Pablo Szajt;2;Borussia Dortmund;CAN
85;Pablo Szajt;3;Argentinos FC;CAN
86;Daniel Lichtensztejn;0;Argentinos FC;CAN
87;Hernan Biderman;0;Argentinos FC;CAN
88;Jaime Reinberg;0;Argentinos FC;CAN
89;Federico Lopez Ficher;0;Argentinos FC;CAN
90;Ezequiel Drucker;0;Argentinos FC;CAN
91;Sebastian Szajt;0;Argentinos FC;CAN
91;Sebastian Szajt;1;Habitat for Insanity;CAN
91;Sebastian Szajt;2;Argentinos FC;CAN
91;Sebastian Szajt;3;Habitat for Insanity;CAN
91;Sebastian Szajt;4;Argentinos FC;CAN
92;Mario Fabian Gromenica;0;Alberta Olds Broncos;CAN
93;Hernan Gustavo Fener;0;Berazategui;ARG
93;Hernan Gustavo Fener;1;Cerro Largo;URY
93;Hernan Gustavo Fener;2;Lujan;ARG
93;Hernan Gustavo Fener;3;Berazategui;ARG
93;Hernan Gustavo Fener;4;Cartagines;CRI
94;Lautaro Jesus Ayala;0;Victoriano Arenas;ARG
94;Lautaro Jesus Ayala;1;Herediano;CRI
94;Lautaro Jesus Ayala;2;Belen;CRI
94;Lautaro Jesus Ayala;3;Reboceros de La Piedad;MEX
94;Lautaro Jesus Ayala;4;Belen;CRI
94;Lautaro Jesus Ayala;5;Guadalupe FC;CRI
95;Pablo Dante Azcurra;0;Racing de Cordoba;ARG
95;Pablo Dante Azcurra;1;Quilmes;ARG
95;Pablo Dante Azcurra;2;Talleres de Cordoba;ARG
95;Pablo Dante Azcurra;3;Complejo Deportivo Teniente Origione de Justiniano Posse;ARG
95;Pablo Dante Azcurra;4;Temperley;ARG
95;Pablo Dante Azcurra;5;General Lamadrid;ARG
95;Pablo Dante Azcurra;6;Estudiantes de San Luis;ARG
95;Pablo Dante Azcurra;7;Deportivo Pereira;COL
95;Pablo Dante Azcurra;8;Union Magdalena;COL
95;Pablo Dante Azcurra;9;Cippolletti;ARG
95;Pablo Dante Azcurra;10;Sarmiento de Resistencia;ARG
95;Pablo Dante Azcurra;11;Deportivo Merlo;ARG
95;Pablo Dante Azcurra;12;Perez Zeledon;CRI
96;Javier del Valle Liendo;0;Belgrano de Cordoba;ARG
96;Javier del Valle Liendo;1;Ciudad de Murcia;ESP
96;Javier del Valle Liendo;2;Boavista;PRT
96;Javier del Valle Liendo;3;Bella Vista;URY
96;Javier del Valle Liendo;4;Nacional;URY
96;Javier del Valle Liendo;5;Sportivo Luqueño;PRY
96;Javier del Valle Liendo;6;2 de Mayo;PRY
96;Javier del Valle Liendo;7;Racing de Cordoba;ARG
96;Javier del Valle Liendo;8;General Paz Juniors;ARG
96;Javier del Valle Liendo;9;Gimnasia y Tiro;ARG
96;Javier del Valle Liendo;10;Mitre de Santiago del Estero;ARG
96;Javier del Valle Liendo;11;Alumni de Villa Maria;ARG
96;Javier del Valle Liendo;12;Perez Zeledon;CRI
97;Leandro Gaston Rodriguez;0;Estudiantes de Buenos Aires;ARG
97;Leandro Gaston Rodriguez;1;Excursionistas;ARG
97;Leandro Gaston Rodriguez;2;San Miguel;ARG
97;Leandro Gaston Rodriguez;3;Cobresol;PER
97;Leandro Gaston Rodriguez;4;Llaneros;VEN
97;Leandro Gaston Rodriguez;5;Deportivo Moron;ARG
97;Leandro Gaston Rodriguez;6;San Simon;PER
97;Leandro Gaston Rodriguez;7;Giullianova;ITA
97;Leandro Gaston Rodriguez;8;Deportivo Merlo;ARG
97;Leandro Gaston Rodriguez;9;Othellus Athenoiu;CYP
97;Leandro Gaston Rodriguez;10;Deportivo Merlo;ARG
97;Leandro Gaston Rodriguez;11;Perez Zeledon;CRI
98;Ismael Alberto Gomez;0;Sportivo Italiano;ARG
98;Ismael Alberto Gomez;1;Argentino Merlo;ARG
98;Ismael Alberto Gomez;2;Defensores Unidos de Zarate;ARG
98;Ismael Alberto Gomez;3;Limon;CRI
98;Ismael Alberto Gomez;4;Herediano;CRI
98;Ismael Alberto Gomez;5;Real España;HND
98;Ismael Alberto Gomez;6;Limon;CRI
98;Ismael Alberto Gomez;7;Uruguay Coronado;CRI
98;Ismael Alberto Gomez;8;Santos;CRI
98;Ismael Alberto Gomez;9;Defensores Unidos;ARG
98;Ismael Alberto Gomez;10;Sportivo Barracas;ARG
98;Ismael Alberto Gomez;11;San Carlos;CRI
99;Manuel Gonzalez;0;Union Aconquija;ARG
99;Manuel Gonzalez;1;Villa Mitre;ARG
99;Manuel Gonzalez;2;Estudiantes de Buenos Aires;ARG
99;Manuel Gonzalez;3;Pacifico de Alvear;ARG
99;Manuel Gonzalez;4;Tigre;ARG
99;Manuel Gonzalez;5;Acassuso;ARG
99;Manuel Gonzalez;6;San Carlos;CRI
100;Mariano Nestor Torres;0;Boca;ARG
100;Mariano Nestor Torres;1;LASK;AUT
100;Mariano Nestor Torres;2;Godoy Cruz;ARG
100;Mariano Nestor Torres;3;Boca;ARG
100;Mariano Nestor Torres;4;Corinthians;BRA
100;Mariano Nestor Torres;5;Náutico;BRA
100;Mariano Nestor Torres;6;Santo Andre;BRA
100;Mariano Nestor Torres;7;Huracán;ARG
100;Mariano Nestor Torres;8;Cobresal;CHL
100;Mariano Nestor Torres;9;Jorge Willsterman;BOL
100;Mariano Nestor Torres;10;The Strongest;BOL
100;Mariano Nestor Torres;11;Saprissa;CRI
101;Alejandro Christopher Cabral;0;Boca;ARG
101;Alejandro Christopher Cabral;1;Quilmes;ARG
101;Alejandro Christopher Cabral;2;Flandria;ARG
101;Alejandro Christopher Cabral;3;Liniers;ARG
101;Alejandro Christopher Cabral;4;Saprissa;CRI
102;Leonel Hector Peralta;0;Newell´s;ARG
102;Leonel Hector Peralta;1;Tototas Juniors;ARG
102;Leonel Hector Peralta;2;Olimpo de Bahia Blanca;ARG
102;Leonel Hector Peralta;3;General Paz Juniors;ARG
102;Leonel Hector Peralta;4;Liga Deportiva Universitaria Alajuelense;CRI
102;Leonel Hector Peralta;5;Perez Zeledon;CRI
102;Leonel Hector Peralta;6;Jicaral Sercoba;CRI
103;Tomas Fonseca Thorner;0;Huracan;ARG
103;Tomas Fonseca Thorner;1;La Piedad;MEX
103;Tomas Fonseca Thorner;2;Colegiales;ARG
103;Tomas Fonseca Thorner;3;Cipolletti;ARG
103;Tomas Fonseca Thorner;4;San Vicente Monterico;ARG
103;Tomas Fonseca Thorner;5;Perez Zeledon;CRI
103;Tomas Fonseca Thorner;6;Victoria;HND
103;Tomas Fonseca Thorner;7;Acassusso;ARG
103;Tomas Fonseca Thorner;8;Municipal Santa Ana;CRI
104;Leandro Meis;0;Colegiales;ARG
104;Leandro Meis;1;Guanascateca;CRI
104;Leandro Meis;2;Jicaral Sercoba;CRI
104;Leandro Meis;3;Puntarenas;CRI
105;Hector Daniel Villalba;0;San Lorenzo;ARG
105;Hector Daniel Villalba;1;Xolos de Tijuana;MEX
105;Hector Daniel Villalba;2;Atlanta United;USA
106;Leandro González Pirez;0;River;ARG
106;Leandro González Pirez;1;Gent;BLR
106;Leandro González Pirez;2;Arsenal;ARG
106;Leandro González Pirez;3;Tigre;ARG
106;Leandro González Pirez;4;Estudiantes LP;ARG
106;Leandro González Pirez;5;Atlanta United;USA
107;Ezequiel Barco;0;Independiente;ARG
107;Ezequiel Barco;1;Atlanta United;USA
108;Eric Daian Remedi;0;Banfield;ARG
108;Eric Daian Remedi;1;Atlanta United;USA
109;Franco Nicolas Escobar;0;Newell´s;ARG
109;Franco Nicolas Escobar;1;Atlanta United;USA
110;Luis Emilio Solignac;0;Platense;ARG
110;Luis Emilio Solignac;1;Sporting Braga;PRT
110;Luis Emilio Solignac;2;Banfield;ARG
110;Luis Emilio Solignac;3;Platense;ARG
110;Luis Emilio Solignac;4;Djurgarden;SWE
110;Luis Emilio Solignac;5;IFK Marienham;FIN
110;Luis Emilio Solignac;6;Nueva Chicago;ARG
110;Luis Emilio Solignac;7;Colorado Rapids;USA
110;Luis Emilio Solignac;8;Chicago Fire;USA
111;Federico Fernando Higuain;0;River;ARG
111;Federico Fernando Higuain;1;Nueva Chicago;ARG
111;Federico Fernando Higuain;2;Besiktas;TUR
111;Federico Fernando Higuain;3;America;MEX
111;Federico Fernando Higuain;4;Independiente;ARG
111;Federico Fernando Higuain;5;Godoy Cruz;ARG
111;Federico Fernando Higuain;6;Colon de Santa Fe;ARG
111;Federico Fernando Higuain;7;Columbus Crew;USA
112;Milton Nahuel Valenzuela;0;Newell´s;ARG
112;Milton Nahuel Valenzuela;1;Columbus Crew;USA
113;Gastón Sauro;0;Boca;ARG
113;Gastón Sauro;1;Basel;CHE
113;Gastón Sauro;2;Catania;ITA
113;Gastón Sauro;3;Columbus Crew;USA
114;Luciano Federico Acosta;0;Boca;ARG
114;Luciano Federico Acosta;1;Estudiantes LP;ARG
114;Luciano Federico Acosta;2;D.C. United;USA
115;Yamil Rodrigo Asad;0;Velez;ARG
115;Yamil Rodrigo Asad;1;Atlanta United;USA
115;Yamil Rodrigo Asad;2;D.C. United;USA
116;Maximiliano Nicolas Urruti;0;Newell´s;ARG
116;Maximiliano Nicolas Urruti;1;Toronto;CAN
116;Maximiliano Nicolas Urruti;2;Portland Timbers;USA
116;Maximiliano Nicolas Urruti;3;F.C. Dallas;USA
117;Tomas Martinez;0;River;ARG
117;Tomas Martinez;1;Tenerife;ESP
117;Tomas Martinez;2;Defensa y Justicia;ARG
117;Tomas Martinez;3;Braga;PRT
117;Tomas Martinez;4;Houston Dynamo;USA
118;Victor Fernando Cabrera;0;River;ARG
118;Victor Fernando Cabrera;1;Montreal Impact (Canada);USA
119;Ignacio Alberto Piatti;0;Chacarita;ARG
119;Ignacio Alberto Piatti;1;Saint Ettiene;FRA
119;Ignacio Alberto Piatti;2;Gimnasia LP;ARG
119;Ignacio Alberto Piatti;3;Independiente;ARG
119;Ignacio Alberto Piatti;4;Lecce;ITA
119;Ignacio Alberto Piatti;5;San Lorenzo;ARG
119;Ignacio Alberto Piatti;6;Montreal Impact (Canada);USA
120;Guillermo Fernando Hauche;0;Racing;ARG
120;Guillermo Fernando Hauche;1;Almagro;ARG
120;Guillermo Fernando Hauche;2;Racing;ARG
120;Guillermo Fernando Hauche;3;Union Española;CHL
120;Guillermo Fernando Hauche;4;Deportes Temuco;CHL
120;Guillermo Fernando Hauche;5;New England Revolution;USA
121;Maximiliano Nicolas Moralez;0;Racing;ARG
121;Maximiliano Nicolas Moralez;1;FC Moscu;RUS
121;Maximiliano Nicolas Moralez;2;Racing;ARG
121;Maximiliano Nicolas Moralez;3;Vélez;ARG
121;Maximiliano Nicolas Moralez;4;Atalanta;ITA
121;Maximiliano Nicolas Moralez;5;Leon;MEX
121;Maximiliano Nicolas Moralez;6;New York City;USA
122;Valentin Castellanos Gimenez;0;Independiente Rivadavia;ARG
122;Valentin Castellanos Gimenez;1;Leonardo Murialdo;ARG
122;Valentin Castellanos Gimenez;2;Villa Nueva;ARG
122;Valentin Castellanos Gimenez;3;Universidad;CHL
122;Valentin Castellanos Gimenez;4;Torque;URY
122;Valentin Castellanos Gimenez;5;New York City;USA
123;Alejandro Romero Gamarra;0;Huracan;ARG
123;Alejandro Romero Gamarra;1;New York Red Bulls;USA
124;Diego Hernan Valeri;0;Lanus;ARG
124;Diego Hernan Valeri;1;Porto;PRT
124;Diego Hernan Valeri;2;Almeria;ESP
124;Diego Hernan Valeri;3;Lanus;ARG
124;Diego Hernan Valeri;4;Portland Timbers;USA
125;Lucas Santiago Melano;0;Belgrano de Cordoba;ARG
125;Lucas Santiago Melano;1;Lanus;ARG
125;Lucas Santiago Melano;2;Portland Timbers;USA
125;Lucas Santiago Melano;3;Belgrano de Cordoba;ARG
125;Lucas Santiago Melano;4;Estudiantes LP;ARG
125;Lucas Santiago Melano;5;Portland Timbers;USA
126;Sebastian Marcelo Blanco;0;Lanus;ARG
126;Sebastian Marcelo Blanco;1;Metalist Jarkov;UKR
126;Sebastian Marcelo Blanco;2;West Bronwich Albion;ENG
126;Sebastian Marcelo Blanco;3;San Lorenzo;ARG
126;Sebastian Marcelo Blanco;4;Portland Timbers;USA
127;Pablo Enrique Ruiz;0;Comision Activiades Infantiles;ARG
127;Pablo Enrique Ruiz;1;San Lorenzo;ARG
127;Pablo Enrique Ruiz;2;San Luis Quillota;CHL
127;Pablo Enrique Ruiz;3;Real Monarchs;USA
127;Pablo Enrique Ruiz;4;Real Salt Lake;USA
128;Lucas Ezequiel Janson;0;Tigre;ARG
128;Lucas Ezequiel Janson;1;Toronto FC;USA
129;Gaston Cardozo;0;Newell´s;ARG
129;Gaston Cardozo;1;Atlanta United II;USA
130;Brian Gambarte;0;Newell´s;ARG
130;Brian Gambarte;1;Atlanta United II;USA
131;Emanuel Jorge Ledesma;0;Defensa y Justicia;ARG
131;Emanuel Jorge Ledesma;1;Genova;ITA
131;Emanuel Jorge Ledesma;2;Queens Park Rangers;ENG
131;Emanuel Jorge Ledesma;3;Salernitana;ITA
131;Emanuel Jorge Ledesma;4;Novara;ITA
131;Emanuel Jorge Ledesma;5;Crotone;ITA
131;Emanuel Jorge Ledesma;6;Walsall;ENG
131;Emanuel Jorge Ledesma;7;Defensa y Justicia;ARG
131;Emanuel Jorge Ledesma;8;Walsall;ENG
131;Emanuel Jorge Ledesma;9;Middlesbrough;ENG
131;Emanuel Jorge Ledesma;10;Rotterham United;ENG
131;Emanuel Jorge Ledesma;11;Middlesbrough;ENG
131;Emanuel Jorge Ledesma;12;Brighton;ENG
131;Emanuel Jorge Ledesma;13;Middlesborough;ENG
131;Emanuel Jorge Ledesma;14;Rotherham United;ENG
131;Emanuel Jorge Ledesma;15;Brentford;ENG
131;Emanuel Jorge Ledesma;16;Panaitolikos;GRC
131;Emanuel Jorge Ledesma;17;New York Cosmos;USA
131;Emanuel Jorge Ledesma;18;FC Cinccinatti;USA
132;Juan Pablo Caffa;0;Boca;ARG
132;Juan Pablo Caffa;1;Ferro;ARG
132;Juan Pablo Caffa;2;Arsenal;ARG
132;Juan Pablo Caffa;3;Betis;ESP
132;Juan Pablo Caffa;4;Zaragoza;ESP
132;Juan Pablo Caffa;5;Betis;ESP
132;Juan Pablo Caffa;6;Arsenal;ARG
132;Juan Pablo Caffa;7;Asteras Tripolis;GRC
132;Juan Pablo Caffa;8;Defensor Sporting;URY
132;Juan Pablo Caffa;9;Liga de Loja;ECU
132;Juan Pablo Caffa;10;Universidad Catolica;ECU
132;Juan Pablo Caffa;11;Tulsa Roughnecks;USA
132;Juan Pablo Caffa;12;Fresno Foxes;USA
133;Nicolas Czornomaz;0;Defensa y Justicia;ARG
133;Nicolas Czornomaz;1;Orange County;USA
134;Jose Tomas Conechny;0;San Lorenzo;ARG
134;Jose Tomas Conechny;1;Portland Timbers 2;USA
135;Juan Ignacio Mare;0;Instituto;ARG
135;Juan Ignacio Mare;1;Morelia;MEX
135;Juan Ignacio Mare;2;Atlas Premier;MEX
135;Juan Ignacio Mare;3;Puebla;MEX
135;Juan Ignacio Mare;4;Real Monarchs;USA
136;Matias Ezequiel Zaldivar;0;Arsenal;ARG
136;Matias Ezequiel Zaldivar;1;Rio Grande Valley Toros;USA
136;Matias Ezequiel Zaldivar;2;Houston Dynamo;USA
136;Matias Ezequiel Zaldivar;3;Rio Grande Valley Toros;USA
137;Mario Daniel Vega;0;Nueva Chicago;ARG
137;Mario Daniel Vega;1;River;ARG
137;Mario Daniel Vega;2;Anorthosis Famagusta;CYP
137;Mario Daniel Vega;3;Miami FC;USA
137;Mario Daniel Vega;4;Tampa Bay Rowdies;USA
138;Santiago Martin Maidana;0;River;ARG
138;Santiago Martin Maidana;1;Deportivo Español;ARG
138;Santiago Martin Maidana;2;Deportivo Armenio;ARG
138;Santiago Martin Maidana;3;Deportes Concepcion;CHL
138;Santiago Martin Maidana;4;Malvinas Argentinas;ARG
138;Santiago Martin Maidana;5;Tulsa Roughnecks;USA
139;Nicolas Del Grecco;0;Atletico Rafaela;ARG
139;Nicolas Del Grecco;1;Libertad de Sunchales;ARG
139;Nicolas Del Grecco;2;Olimpia;HND
139;Nicolas Del Grecco;3;Tulsa Roughnecks;USA
140;Ignacio Dicun;0;Eastern New Mexico;USA
140;Ignacio Dicun;1;Corpus Christi;USA
141;Matías Fernandez;0;CSU Monterrey;USA
141;Matías Fernandez;1;Fresno Fuego;USA
141;Matías Fernandez;2;Fresno U23;USA
142;Jonathan Caparelli;0;Chivas USA;USA
142;Jonathan Caparelli;1;Puebla;MEX
142;Jonathan Caparelli;2;Monterrey;MEX
142;Jonathan Caparelli;3;Chivas USA;ARG
142;Jonathan Caparelli;4;Real Monarchs;USA
142;Jonathan Caparelli;5;Kitsap Pumas;USA
142;Jonathan Caparelli;6;Real Monarchs;USA
142;Jonathan Caparelli;7;Golden State Force;USA
143;Ethan Sonis;0;Kendall;USA
143;Ethan Sonis;1;Dallas FC;USA
143;Ethan Sonis;2;Freiburg II;DEU
143;Ethan Sonis;3;Jacksonville Armada;USA
143;Ethan Sonis;4;Tampa Bay Rowdies II;USA
143;Ethan Sonis;5;Miami City FC;USA
144;Aaron Lombardi;0;Laguna Hills;USA
144;Aaron Lombardi;1;LA Galaxy;USA
144;Aaron Lombardi;2;San Francisco Doms;USA
144;Aaron Lombardi;3;San Francisco City;USA
145;Maximiliano Garcia;0;Seaton Hall;USA
145;Maximiliano Garcia;1;Philadelphia Fury;USA
145;Maximiliano Garcia;2;New Jersy Copa;USA
145;Maximiliano Garcia;3;Clarkstown Eagles;USA
145;Maximiliano Garcia;4;FC Motown;USA
146;Lisandro Sanchez Cane;0;Quilmes;ARG
146;Lisandro Sanchez Cane;1;Houston Dynamo;USA
146;Lisandro Sanchez Cane;2;Texans SC;USA
146;Lisandro Sanchez Cane;3;Lynn University;USA
146;Lisandro Sanchez Cane;4;Katy FC;USA
147;Juan Gatti;0;INJ;USA
147;Juan Gatti;1;Mercy Mavericks;USA
147;Juan Gatti;2;Kingstown Stockade;USA
148;Shadi Samer Atassi;0;George Mason University;USA
148;Shadi Samer Atassi;1;Boca;ARG
148;Shadi Samer Atassi;2;Miami F.C.;USA
149;Ezequiel Tejera;0;Miami United;USA
150;Carlos Ignacio Calcagno;0;Union de Totoras;ARG
150;Carlos Ignacio Calcagno;1;Miami United;USA
151;Tomas Granitto;0;Weston SC;USA
151;Tomas Granitto;1;L.A.Firpo;SLV
151;Tomas Granitto;2;Edmonton FC;CAN
151;Tomas Granitto;3;Swope Park Rangers;USA
151;Tomas Granitto;4;Portland Timbers II;USA
151;Tomas Granitto;5;Miami United;USA
152;Bautista Pablo Dominguez;0;Miami United;USA
153;Facundo Roberto Grimberg;0;"""Liga La Pampa""";ARG
153;Facundo Roberto Grimberg;1;Florida National Conquistadores;USA
153;Facundo Roberto Grimberg;2;Miami United;USA
154;Sebastian Exequiel Obregon;0;Platense;ARG
154;Sebastian Exequiel Obregon;1;Guemes de Santiago del Estero;ARG
154;Sebastian Exequiel Obregon;2;Miami United;USA
155;Valentin Alexis Gorobsov;0;Vicenza;ITA
155;Valentin Alexis Gorobsov;1;Newell´s;ARG
155;Valentin Alexis Gorobsov;2;Independencia FC de San Pedro;ARG
155;Valentin Alexis Gorobsov;3;Naples United FC;USA
156;Cristian Emanuel Blanco;0;Newell´s;ARG
156;Cristian Emanuel Blanco;1;Central Cordoba de Rosario;ARG
156;Cristian Emanuel Blanco;2;Ferro de General Pico;ARG
156;Cristian Emanuel Blanco;3;Alfonso Ugarte;PER
156;Cristian Emanuel Blanco;4;Villa Cubas;ARG
156;Cristian Emanuel Blanco;5;Union Huaral;PER
156;Cristian Emanuel Blanco;6;Canadian;URY
156;Cristian Emanuel Blanco;7;Naples United;USA
156;Cristian Emanuel Blanco;8;Potros Olancho;HND
156;Cristian Emanuel Blanco;9;Atlantico;DOM
156;Cristian Emanuel Blanco;10;Naples United FC;USA
157;Victoriano Jose Fragola;0;Tiro Federal de Rosario;ARG
157;Victoriano Jose Fragola;1;San Jose de Oruro;BOL
157;Victoriano Jose Fragola;2;Atlantico FC;DOM
157;Victoriano Jose Fragola;3;Douglas Haig;ARG
157;Victoriano Jose Fragola;4;Naples United FC;USA
158;Jonathan Emanuel Moyano;0;Aldosivi;ARG
158;Jonathan Emanuel Moyano;1;Naples United FC;USA
159;Franco Ariel Leonhardt Schvinn;0;Kimberley;ARG
159;Franco Ariel Leonhardt Schvinn;1;Cadetes de San Martin;ARG
159;Franco Ariel Leonhardt Schvinn;2;Aldosivi;ARG
159;Franco Ariel Leonhardt Schvinn;3;San Lorenzo;ARG
159;Franco Ariel Leonhardt Schvinn;4;Peñarol de Mart del Plata;ARG
159;Franco Ariel Leonhardt Schvinn;5;Mar de Cobos FC;ARG
159;Franco Ariel Leonhardt Schvinn;6;Naples United FC;USA
160;Ivan Ricardo Berterame;0;Racing de Cordoba;ARG
160;Ivan Ricardo Berterame;1;New York Cosmos B;USA
160;Ivan Ricardo Berterame;2;Miami United;USA
160;Ivan Ricardo Berterame;3;New York Cosmos;USA
161;Augusto Colaneri;0;River;ARG
161;Augusto Colaneri;1;Villa Dalmine;ARG
161;Augusto Colaneri;2;Storm;USA
162;Gonzalo Garcia Olveira;0;"""Liga del Oeste""";ARG
162;Gonzalo Garcia Olveira;1;Storm;USA
163;Marco Perretta;0;Florida Memorial Lions;USA
163;Marco Perretta;1;General Lamadrid;ARG
163;Marco Perretta;2;Storm;USA
164;Juan Fiz;0;Saint Paul Twin Stars;USA
164;Juan Fiz;1;Minnesotta Kings;USA
164;Juan Fiz;2;Carioca;USA
164;Juan Fiz;3;Viejos Son Los Trapos FC;USA
165;Sebastian Refi;0;Pacifico de Neuquen;ARG
165;Sebastian Refi;1;Defensores de Cambaceres;ARG
165;Sebastian Refi;2;Faulkner Eagles;USA
165;Sebastian Refi;3;Virginia Beach City FC;USA
166;Sebastian Franco;0;Atlhetic Club of Sloans Lake;USA
167;Caleb Ezequiel Acosta;0;Salam HS;USA
167;Caleb Ezequiel Acosta;1;ASA Miami Silver Storm;USA
167;Caleb Ezequiel Acosta;2;Florida Soccer Soldiers;USA
168;Gonzalo De Mujica;0;Stetson Hatters;USA
168;Gonzalo De Mujica;1;Central Florida Kraze;USA
168;Gonzalo De Mujica;2;Jax Destroyers;USA
168;Gonzalo De Mujica;3;Orlando City U23;USA
168;Gonzalo De Mujica;4;Forth Lauderdale Strickers;USA
168;Gonzalo De Mujica;5;South Florida SC;USA
168;Gonzalo De Mujica;6;FC Kendall;USA
169;Facundo Alejandro Centurion;0;South Miami High;USA
169;Facundo Alejandro Centurion;1;Real Miami;ARG
169;Facundo Alejandro Centurion;2;UD Miami;USA
170;Facundo Lungo;0;UD Miami;USA
171;Alan Formica;0;UD Miami;USA
172;Valentin Centurion;0;South Miami High;USA
172;Valentin Centurion;1;Real Miami;ARG
172;Valentin Centurion;2;UD Miami;USA
173;Sebastian Trotta;0;Spring Valley;USA
174;Facundo Villegas;0;Sporting Astoria;USA
175;Gonzalo Carignano;0;Glen Cove Avellino;USA
175;Gonzalo Carignano;1;Forest Park;USA
176;Mauro Carignano;0;Div.Inf;ARG
176;Mauro Carignano;1;Glen Cove Avellino;USA
177;Facundo Zalazar;0;Deportivo Sociedade New York;USA
178;Esteban Nicolini;0;South Kendall;USA
178;Esteban Nicolini;1;West Kendall;USA
178;Esteban Nicolini;2;Red Force Reserves;USA
179;Nicolas Farral;0;Tigre;ARG
179;Nicolas Farral;1;Acassuso;ARG
179;Nicolas Farral;2;Red Force Reserves;USA
180;Joaquin Lynch;0;Barnstown Rovers;USA
181;Joaquin Cagliani;0;NY Galicia;USA
182;Lautaro Casula;0;Coral Gables High;USA
182;Lautaro Casula;1;Brewton Parker Barons;USA
182;Lautaro Casula;2;Real Ballena FC;USA
183;Juan Maximiliano Rocco;0;"""Liga Pergamino""";ARG
183;Juan Maximiliano Rocco;1;ASA Miami Silver Storm;USA
183;Juan Maximiliano Rocco;2;Storm;USA
183;Juan Maximiliano Rocco;3;ASA Miami Silver Storm;USA
184;Martin Lozano;0;Florida Memorial Lions;USA
184;Martin Lozano;1;LIU Post Pionners;USA
184;Martin Lozano;2;Floridians FC;USA
184;Martin Lozano;3;Miami Fusion;USA
184;Martin Lozano;4;Barry Buccaneers;USA
185;Francisco Greco;0;Barry Buccaneers;USA
186;Iñaki Aldao;0;Bellevue Bruins;USA
187;Simon Perez Cobo;0;Cardinal Stricht Wolves;USA
188;Juan Raggio;0;Cardinal Stricht Wolves;USA
189;Santiago Morazzani;0;Caroll Fightinh Saints;USA
190;Francisco Macedo Goytia;0;Central Christian Tigers;USA
191;Matias Nuñez;0;Central Christian Tigers;USA
192;Ignacio Colmeiro;0;Central Christian Tigers;USA
193;Lucas Charife;0;Gimnasia y Tiro;ARG
193;Lucas Charife;1;Central Christian Tigers;USA
194;Tomas Adaos;0;Central Christian Tigers;USA
195;Matias Crespo;0;Central Christian Tigers;USA
196;Kevin Dos Santos;0;Central Christian Tigers;USA
197;Maximo Paz;0;Central Christian Tigers;USA
198;Francisco Echandi;0;Central Christian Tigers;USA
199;Nicolas Lupo;0;Central Christian Tigers;USA
200;Facundo Ladetto Russo;0;Central Christian Tigers;USA
201;Maximiliano David Galizzi;0;Germinal de Rawson;ARG
201;Maximiliano David Galizzi;1;J.J.Moreno de Puerto Madryn;ARG
201;Maximiliano David Galizzi;2;Midland Odessa;USA
201;Maximiliano David Galizzi;3;Christian Brothers Bucs;USA
202;Facundo Benavidez;0;Cornell Rams;USA
203;Santiago Gimenez;0;Cowley Tigers;USA
204;Agustin Mosquera;0;Culver Stockton Wildcats;USA
205;Joaquin Cordoba;0;Culver Stockton Wildcats;USA
